"study_id","sample_id","author","pub_year","yi","vi","pub_type","n","ed_level1","ed_level2","country","perc_white","age","perc_female","ei_construct","ei_stream","ei_measure","subject","humanities","achievement_type"
214,235,"Victoroff & Boyatzis",2013,0.172144208927404,0.00951122115771217,0,100,2,2,"USA",NA,27.7,23,NA,3,NA,0,0,0
214,235,"Victoroff & Boyatzis",2013,0.281708964713399,0.00856139513741387,0,100,2,2,"USA",NA,27.7,23,NA,3,NA,3,0,0
214,235,"Victoroff & Boyatzis",2013,0.290719818536359,0.00846572998710319,0,100,2,2,"USA",NA,27.7,23,NA,3,NA,3,0,0
214,235,"Victoroff & Boyatzis",2013,0.307184085189192,0.00828464721610477,0,100,2,2,"USA",NA,27.7,23,NA,3,NA,0,0,0
214,235,"Victoroff & Boyatzis",2013,0.330997200312953,0.00800893851895943,0,100,2,2,"USA",NA,27.7,23,NA,3,NA,3,0,0
214,235,"Victoroff & Boyatzis",2013,0.397029747209656,0.00716750305659325,0,100,2,2,"USA",NA,27.7,23,NA,3,NA,3,0,0
215,236,"Walker",2006,0.0183524191482406,0.000830005391083604,1,1205,2,1,"USA",52,21.33267,66.22,8,3,3.1,0,1,1
215,236,"Walker",2006,0.0534982572196714,0.000825817329199784,1,1205,2,1,"USA",52,21.33267,66.22,7,3,3.1,0,1,1
215,236,"Walker",2006,0.121225665387201,0.000806332756298146,1,1205,2,1,"USA",52,21.33267,66.22,5,3,3.1,0,1,1
215,236,"Walker",2006,0.108266177037731,0.000811207861218802,1,1205,2,1,"USA",52,21.33267,66.22,0,3,3.1,0,1,1
215,236,"Walker",2006,0.28381638575609,0.000702147094105001,1,1205,2,1,"USA",52,21.33267,66.22,6,3,3.1,0,1,1
215,236,"Walker",2006,0.316045621753516,0.00067292965964265,1,1205,2,1,"USA",52,21.33267,66.22,9,3,3.1,0,1,1
215,236,"Walker",2006,-0.135580952239887,0.000800310229118057,1,1205,2,2,"USA",52,21.33267,66.22,5,3,3.1,0,0,0
215,236,"Walker",2006,-0.0996597308815413,0.000814148274033225,1,1205,2,2,"USA",52,21.33267,66.22,7,3,3.1,0,0,0
215,236,"Walker",2006,-0.113153129508951,0.000809432451432073,1,1205,2,2,"USA",52,21.33267,66.22,5,3,3.1,0,0,0
215,236,"Walker",2006,-0.0598826707888712,0.000824618762793111,1,1205,2,2,"USA",52,21.33267,66.22,7,3,3.1,0,0,0
215,236,"Walker",2006,-0.0598826707888712,0.000824618762793111,1,1205,2,2,"USA",52,21.33267,66.22,7,3,3.1,0,0,0
215,236,"Walker",2006,-0.0680401865744118,0.000822892440188074,1,1205,2,2,"USA",52,21.33267,66.22,5,3,3.1,0,0,0
215,236,"Walker",2006,-0.022704902138732,0.000829708671587178,1,1205,2,2,"USA",52,21.33267,66.22,5,3,3.1,0,0,0
215,236,"Walker",2006,0,0.000830564784053156,1,1205,2,2,"USA",52,21.33267,66.22,0,3,3.1,0,0,0
215,236,"Walker",2006,0,0.000830564784053156,1,1205,2,2,"USA",52,21.33267,66.22,7,3,3.1,0,0,0
215,236,"Walker",2006,0.0163459125707547,0.000830121008035169,1,1205,2,2,"USA",52,21.33267,66.22,0,3,3.1,0,0,0
215,236,"Walker",2006,0.0205455526964049,0.000829863736473314,1,1205,2,2,"USA",52,21.33267,66.22,8,3,3.1,0,0,0
215,236,"Walker",2006,0.0326867029474536,0.000828790947195449,1,1205,2,2,"USA",52,21.33267,66.22,0,3,3.1,0,0,0
215,236,"Walker",2006,0.0410787732633499,0.000827764050095142,1,1205,2,2,"USA",52,21.33267,66.22,8,3,3.1,0,0,0
215,236,"Walker",2006,0.0410787732633499,0.000827764050095142,1,1205,2,2,"USA",52,21.33267,66.22,8,3,3.1,0,0,0
215,236,"Walker",2006,0.0615873665476395,0.000824276062658356,1,1205,2,2,"USA",52,21.33267,66.22,8,3,3.1,0,0,0
215,236,"Walker",2006,0.0653324764427969,0.000823489662546384,1,1205,2,2,"USA",52,21.33267,66.22,0,3,3.1,0,0,0
215,236,"Walker",2006,0.132410026757318,0.000801696474427328,1,1205,2,2,"USA",52,21.33267,66.22,9,3,3.1,0,0,0
215,236,"Walker",2006,0.132410026757318,0.000801696474427328,1,1205,2,2,"USA",52,21.33267,66.22,9,3,3.1,0,0,0
215,236,"Walker",2006,0.132410026757318,0.000801696474427328,1,1205,2,2,"USA",52,21.33267,66.22,9,3,3.1,0,0,0
215,236,"Walker",2006,0.260275373910532,0.000721846021708939,1,1205,2,2,"USA",52,21.33267,66.22,9,3,3.1,0,0,0
215,236,"Walker",2006,0.288588171355445,0.000697981573829583,1,1205,2,2,"USA",52,21.33267,66.22,6,3,3.1,0,0,0
215,236,"Walker",2006,0.288588171355445,0.000697981573829583,1,1205,2,2,"USA",52,21.33267,66.22,6,3,3.1,0,0,0
215,236,"Walker",2006,0.342324701372865,0.000647309139040381,1,1205,2,2,"USA",52,21.33267,66.22,6,3,3.1,0,0,0
215,236,"Walker",2006,0.342324701372865,0.000647309139040381,1,1205,2,2,"USA",52,21.33267,66.22,6,3,3.1,0,0,0
216,237,"Walsh-Portillo",2011,0.234341881586839,0.0202996260233223,1,45,2,2,"USA",NA,21.33267,NA,0,3,3.1,0,0,0
217,238,"Willis",2015,0.07847892000259,0.0016741017809886,1,591,2,2,"USA",89,19.52,58,0,3,3.1,0,0,0
219,239,"Woitaszewski & Aalsma",2004,0.0747136111333415,0.0260228134928344,0,39,1,1,"USA",87,16.5,59,0,1,1.2,0,0,0
220,240,"Wraight",2008,0.219945483465699,0.00374210003099501,1,243,2,2,"USA",80.5,21.57,64.6,0,3,3.2,0,0,0
221,241,"Wurf & Croft-Piggin",2015,0.0122848106513086,0.0163884949119727,0,62,2,1,"Australia",NA,21.33267,NA,3,2,2.1,0,0,0
221,241,"Wurf & Croft-Piggin",2015,0.0245701970071122,0.0163736553325444,0,62,2,1,"Australia",NA,21.33267,NA,NA,2,2.1,0,0,0
221,241,"Wurf & Croft-Piggin",2015,0.0614355701800655,0.0162699276556531,0,62,2,1,"Australia",NA,21.33267,NA,4,2,2.1,0,0,0
221,241,"Wurf & Croft-Piggin",2015,0.408888187104456,0.011370053219226,0,62,2,1,"Australia",NA,21.33267,NA,1,2,2.1,0,0,0
221,241,"Wurf & Croft-Piggin",2015,0.459473711793624,0.0102022593536148,0,62,2,1,"Australia",NA,21.33267,NA,2,2,2.1,0,0,0
221,241,"Wurf & Croft-Piggin",2015,0.0491450004596957,0.00913004927707115,0,110,2,2,"Australia",NA,21.33267,NA,3,2,2.1,0,0,0
221,241,"Wurf & Croft-Piggin",2015,0.0983268784088066,0.00899777177589845,0,110,2,2,"Australia",NA,21.33267,NA,4,2,2.1,0,0,0
221,241,"Wurf & Croft-Piggin",2015,0.110632442786387,0.0159946021554414,0,62,2,2,"Australia",NA,21.33267,NA,NA,2,2.1,0,0,0
221,241,"Wurf & Croft-Piggin",2015,0.209313130371479,0.00838803226672737,0,110,2,2,"Australia",NA,21.33267,NA,1,2,2.1,0,0,0
221,241,"Wurf & Croft-Piggin",2015,0.283723087322495,0.00775671995116419,0,110,2,2,"Australia",NA,21.33267,NA,2,2,2.1,0,0,0
222,242,"Xu",2016,0.101546994597291,0.000544762374211942,0,1799,1,1,"China",NA,17,55.1,4,2,NA,2,0,0
227,248,"Zandi",2012,0.0300803014210472,0.00419408054470704,3,239,2,2,"Iran",NA,21.33267,100,6,3,3.1,0,0,0
227,248,"Zandi",2012,0.105124180065678,0.00410932747980132,3,239,2,2,"Iran",NA,21.33267,100,5,3,3.1,0,0,0
227,248,"Zandi",2012,0.149924619213173,0.0040149178581252,3,239,2,2,"Iran",NA,21.33267,100,8,3,3.1,0,0,0
227,248,"Zandi",2012,0.152716066154769,0.00400798122328943,3,239,2,2,"Iran",NA,21.33267,100,0,3,3.1,0,0,0
227,248,"Zandi",2012,0.194460037805692,0.00388991823279844,3,239,2,2,"Iran",NA,21.33267,100,7,3,3.1,0,0,0
227,248,"Zandi",2012,0.194460037805692,0.00388991823279844,3,239,2,2,"Iran",NA,21.33267,100,9,3,3.1,0,0,0
228,249,"Zarezadeh",2013,0.105124180065678,0.00297270498538819,3,330,2,2,"Iran",NA,23,NA,5,3,3.1,0,0,0
228,249,"Zarezadeh",2013,0.120082336067092,0.00295248752225602,3,330,2,2,"Iran",NA,23,NA,6,3,3.1,0,0,0
228,249,"Zarezadeh",2013,0.135016778898642,0.00292970594108507,3,330,2,2,"Iran",NA,23,NA,8,3,3.1,0,0,0
228,249,"Zarezadeh",2013,0.152716066154769,0.00289939067216682,3,330,2,2,"Iran",NA,23,NA,0,3,3.1,0,0,0
228,249,"Zarezadeh",2013,0.238654814544,0.00270313604453776,3,330,2,2,"Iran",NA,23,NA,7,3,3.1,0,0,0
228,249,"Zarezadeh",2013,0.253298049701999,0.00266199601537014,3,330,2,2,"Iran",NA,23,NA,9,3,3.1,0,0,0
230,251,"Zirak & Ahmadian",2015,-0.00588196870122705,0.00297598454192079,0,337,0,0,"Iran",NA,10,51.04,4,3,NA,0,0,0
230,251,"Zirak & Ahmadian",2015,0.104948815783769,0.00291099049381221,0,337,0,0,"Iran",NA,10,51.04,NA,3,NA,0,0,0
230,251,"Zirak & Ahmadian",2015,0.0961345164616443,0.00292143369402707,0,337,0,0,"Iran",NA,10,51.04,4,3,NA,0,0,0
230,251,"Zirak & Ahmadian",2015,0.148364115756399,0.00284660923372219,0,337,0,0,"Iran",NA,10,51.04,0,3,NA,0,0,0
230,251,"Zirak & Ahmadian",2015,0.373501440208843,0.00220373370905871,0,337,0,0,"Iran",NA,10,51.04,NA,3,NA,0,0,0
231,252,"Zysberg, Levy & Zisberg",2011,0.459628369383202,0.00615954026945126,0,102,2,1,"Israel",NA,25.31,72.5,1,1,NA,0,1,1
231,252,"Zysberg, Levy & Zisberg",2011,0.413678623948882,0.00680223238034181,0,102,2,2,"Israel",NA,25.31,72.5,1,1,NA,0,0,0
94,253,"Hogan, Parker, Wiener, Watters, Wood, & Oke",2010,0.54517496113544,0.0114861795015083,1,44,1,1,"Canada",94,15.72,22.73,0,3,3.1,0,0,0
132,254,"MacCann, Fogarty, Zeidner & Roberts, Study 2",2011,0.479614834545394,0.00203031918174272,0,293,1,1,"USA",74.7,13.22,50,4,1,1.5,0,0,0
72,255,"Feldman",2004,-0.185213279517928,0.0119560108176578,1,79,2,1,"USA",38.1,17.74,73.8,0,1,1.1,2,1,1
72,255,"Feldman",2004,0.0247161315261224,0.0129711506346479,1,78,2,1,"USA",38.1,17.74,73.8,0,1,1.1,1,1,1
72,255,"Feldman",2004,0.0483782804031,0.0125990450849898,1,80,2,1,"USA",38.1,17.74,73.8,0,1,1.1,0,1,1
72,255,"Feldman",2004,-0.352818909831429,0.0099549766063029,1,78,2,2,"USA",38.1,17.74,73.8,0,1,1.1,0,0,0
72,256,"Feldman",2004,-0.332739220502206,0.010010469868477,1,80,2,1,"USA",38.1,17.74,73.8,0,1,1.1,NA,1,1
238,266,"Saklofske, Wilson, & Babcock",2018,0.015588475003173,0.00362142774617181,4,277,2,2,"Canada",NA,18.01,78.7,0,3,3.2,0,0,0
239,267,"Rodrigo-Ruiz, Study 1",2017,0.435349525990825,0.00270313951357664,1,244,1,1,"Spain",NA,14.6,66.8,0,1,1.1,2,0,0
239,267,"Rodrigo-Ruiz, Study 1",2017,0.452782602793729,0.00260084684926634,1,244,1,1,"Spain",NA,14.6,66.8,0,1,1.1,1,0,0
239,267,"Rodrigo-Ruiz, Study 1",2017,0.519466211966023,0.00219393461618697,1,244,1,1,"Spain",NA,14.6,66.8,0,1,1.1,1,0,0
239,267,"Rodrigo-Ruiz, Study 1",2017,0.519466211966023,0.00219393461618697,1,244,1,1,"Spain",NA,14.6,66.8,0,1,1.1,5,0,0
239,267,"Rodrigo-Ruiz, Study 1",2017,0.555616142042239,0.00196659603145005,1,244,1,1,"Spain",NA,14.6,66.8,0,1,1.1,5,0,0
239,267,"Rodrigo-Ruiz, Study 1",2017,0.601114553067225,0.00167855246324989,1,244,1,1,"Spain",NA,14.6,66.8,0,1,1.1,2,0,0
239,267,"Rodrigo-Ruiz, Study 1",2017,0.639606700656164,0.00143689988763501,1,244,1,1,"Spain",NA,14.6,66.8,0,1,1.1,3,0,0
239,267,"Rodrigo-Ruiz, Study 1",2017,0.265706902602958,0.00355466693885078,1,244,1,1,"Spain",NA,14.6,66.8,0,3,3.2,2,0,0
239,267,"Rodrigo-Ruiz, Study 1",2017,0.319396876097368,0.00331842881331201,1,244,1,1,"Spain",NA,14.6,66.8,0,3,3.2,5,0,0
239,267,"Rodrigo-Ruiz, Study 1",2017,0.352643686570451,0.00315534841884865,1,244,1,1,"Spain",NA,14.6,66.8,0,3,3.2,5,0,0
239,267,"Rodrigo-Ruiz, Study 1",2017,0.360317242514862,0.00311604285130002,1,244,1,1,"Spain",NA,14.6,66.8,0,3,3.2,1,0,0
239,267,"Rodrigo-Ruiz, Study 1",2017,0.388457774452156,0.00296696196169515,1,244,1,1,"Spain",NA,14.6,66.8,0,3,3.2,2,0,0
239,267,"Rodrigo-Ruiz, Study 1",2017,0.401251182230377,0.00289677689770966,1,244,1,1,"Spain",NA,14.6,66.8,0,3,3.2,3,0,0
239,267,"Rodrigo-Ruiz, Study 1",2017,0.426842475432248,0.00275228739810204,1,244,1,1,"Spain",NA,14.6,66.8,0,3,3.2,1,0,0
239,268,"Rodrigo-Ruiz, Study 2",2017,-0.0702578367187121,0.00497563838427387,1,200,1,1,"Spain",NA,15.74664,54,0,1,1.1,2,0,0
239,268,"Rodrigo-Ruiz, Study 2",2017,0.106302924335015,0.00491219634975209,1,200,1,1,"Spain",NA,15.74664,54,0,1,1.1,0,0,0
239,268,"Rodrigo-Ruiz, Study 2",2017,0.126228077418816,0.00486626543840106,1,200,1,1,"Spain",NA,15.74664,54,0,1,1.1,1,0,0
239,268,"Rodrigo-Ruiz, Study 2",2017,0.216249155672829,0.00456612788306269,1,200,1,1,"Spain",NA,15.74664,54,0,1,1.1,5,0,0
239,268,"Rodrigo-Ruiz, Study 2",2017,0.231668964658991,0.00450019851851239,1,200,1,1,"Spain",NA,15.74664,54,0,1,1.1,4,0,0
240,269,"MacCann",2018,-0.393980794146446,0.0174061410970188,4,42,2,1,"Australia",NA,21.33267,NA,1,1,2.3,0,0,0
240,269,"MacCann",2018,-0.204042625305397,0.0224016232567021,4,42,2,1,"Australia",NA,21.33267,NA,4,1,2.3,0,0,0
240,269,"MacCann",2018,-0.237655519163689,0.0217129198851321,4,42,2,1,"Australia",NA,21.33267,NA,4,1,1.5,0,0,0
240,269,"MacCann",2018,-0.158660498936888,0.0231777409715274,4,42,2,1,"Australia",NA,21.33267,NA,0,1,2.3,0,0,0
240,269,"MacCann",2018,-0.156774491517552,0.0232060392087524,4,42,2,1,"Australia",NA,21.33267,NA,4,1,2.3,0,0,0
240,269,"MacCann",2018,0.0547529087365054,0.0242442250063504,4,42,2,1,"Australia",NA,21.33267,NA,3,1,2.3,0,0,0
240,269,"MacCann",2018,0.0918668217042966,0.0239802975492292,4,42,2,1,"Australia",NA,21.33267,NA,2,1,2.3,0,0,0
240,269,"MacCann",2018,-0.310086741491028,0.0240275875383879,4,35,2,2,"Australia",NA,21.33267,NA,4,1,1.5,0,0,0
240,269,"MacCann",2018,-0.208926126790779,0.0269001494302357,4,35,2,2,"Australia",NA,21.33267,NA,1,1,2.3,0,0,0
240,269,"MacCann",2018,-0.0352992509215319,0.0293385140699191,4,35,2,2,"Australia",NA,21.33267,NA,4,1,2.3,0,0,0
240,269,"MacCann",2018,0.0697645550038658,0.029126161833112,4,35,2,2,"Australia",NA,21.33267,NA,2,1,2.3,0,0,0
240,269,"MacCann",2018,0.177601882094542,0.0275855902279445,4,35,2,2,"Australia",NA,21.33267,NA,0,1,2.3,0,0,0
240,269,"MacCann",2018,0.217217621547025,0.0267017438820516,4,35,2,2,"Australia",NA,21.33267,NA,4,1,2.3,0,0,0
240,269,"MacCann",2018,0.270568255935651,0.0252630861508066,4,35,2,2,"Australia",NA,21.33267,NA,3,1,2.3,0,0,0
241,270,"Mikolajczak",2018,0.369262840263898,0.0102175699719439,4,74,2,2,"Belgium",NA,19.61,74.6,0,3,3.2,0,0,0
242,271,"Biggart",2018,0.380886623045,0.00830565234121682,4,89,2,2,"UK",NA,20.57,75,4,1,1.5,0,0,0
243,272,"Jang, Elfenbein, & Porath",2018,-0.48254643671442,0.00212461187957207,4,278,2,2,"USA",60,28.51,34,3,1,1.4,2,1,1
243,272,"Jang, Elfenbein, & Porath",2018,-0.429822787886591,0.00239940948896378,4,278,2,2,"USA",60,28.51,34,1,1,1.3,2,1,1
243,272,"Jang, Elfenbein, & Porath",2018,-0.309525967921844,0.00295150253515962,4,278,2,2,"USA",60,28.51,34,4,1,1.5,2,1,1
243,272,"Jang, Elfenbein, & Porath",2018,-0.312522275550505,0.0029393469935296,4,278,2,2,"USA",60,28.51,34,NA,1,NA,4,0,0
243,272,"Jang, Elfenbein, & Porath",2018,-0.269634595007541,0.00310426017918303,4,278,2,2,"USA",60,28.51,34,NA,1,NA,1,1,1
243,272,"Jang, Elfenbein, & Porath",2018,0.0818210778762185,0.0035619330010407,4,278,2,2,"USA",60,28.51,34,1,1,1.3,1,1,1
243,272,"Jang, Elfenbein, & Porath",2018,0.0899534712525208,0.00355192137345341,4,278,2,2,"USA",60,28.51,34,NA,1,NA,2,1,1
243,272,"Jang, Elfenbein, & Porath",2018,0.294260628463201,0.0030119822201144,4,278,2,2,"USA",60,28.51,34,4,1,1.5,1,1,1
243,272,"Jang, Elfenbein, & Porath",2018,0.404773736669411,0.00252404538768924,4,278,2,2,"USA",60,28.51,34,3,1,1.4,1,1,1
243,272,"Jang, Elfenbein, & Porath",2018,0.464767590711196,0.00221892427403134,4,278,2,2,"USA",60,28.51,34,4,1,1.5,4,0,0
243,272,"Jang, Elfenbein, & Porath",2018,0.0499387608849693,0.00359212440346281,4,278,2,2,"USA",60,28.51,34,1,1,1.3,4,0,0
243,272,"Jang, Elfenbein, & Porath",2018,0.626131439452178,0.0013343489422766,4,278,2,2,"USA",60,28.51,34,3,1,1.4,4,0,0
243,272,"Jang, Elfenbein, & Porath",2018,-0.178588299753581,0.00338350054742431,4,278,2,2,"USA",60,28.51,34,4,2,2.3,2,1,1
243,272,"Jang, Elfenbein, & Porath",2018,-0.168333207310989,0.00340841442390337,4,278,2,2,"USA",60,28.51,34,4,2,2.3,1,1,1
243,272,"Jang, Elfenbein, & Porath",2018,0.0732608956206636,0.00357146024815737,4,278,2,2,"USA",60,28.51,34,4,2,2.3,4,0,0
243,272,"Jang, Elfenbein, & Porath",2018,-0.295314403589608,0.00300788626096915,4,278,2,2,"USA",60,28.51,34,2,3,2.5,2,1,1
243,272,"Jang, Elfenbein, & Porath",2018,-0.22114499957332,0.00326563714149221,4,278,2,2,"USA",60,28.51,34,NA,3,2.5,2,1,1
243,272,"Jang, Elfenbein, & Porath",2018,-0.181185406768925,0.00337697250645177,4,278,2,2,"USA",60,28.51,34,NA,3,2.5,1,1,1
243,272,"Jang, Elfenbein, & Porath",2018,-0.14207463067099,0.00346583769301772,4,278,2,2,"USA",60,28.51,34,NA,3,2.5,2,1,1
243,272,"Jang, Elfenbein, & Porath",2018,-0.11442819499185,0.00351618709129786,4,278,2,2,"USA",60,28.51,34,NA,3,2.5,1,1,1
243,272,"Jang, Elfenbein, & Porath",2018,-0.120082336067092,0.00350674510766148,4,278,2,2,"USA",60,28.51,34,2,3,2.5,1,1,1
243,272,"Jang, Elfenbein, & Porath",2018,-0.014013984421398,0.00360869045144764,4,278,2,2,"USA",60,28.51,34,NA,3,2.5,2,1,1
243,272,"Jang, Elfenbein, & Porath",2018,0,0.0036101083032491,4,278,2,2,"USA",60,28.51,34,NA,3,2.5,1,1,1
243,272,"Jang, Elfenbein, & Porath",2018,0.0766847917923111,0.00356777424682169,4,278,2,2,"USA",60,28.51,34,NA,3,2.5,4,0,0
243,272,"Jang, Elfenbein, & Porath",2018,0.0935544358047163,0.00354719039767678,4,278,2,2,"USA",60,28.51,34,NA,3,2.5,4,0,0
243,272,"Jang, Elfenbein, & Porath",2018,0.106666598576586,0.00352842572921595,4,278,2,2,"USA",60,28.51,34,NA,3,2.5,4,0,0
243,272,"Jang, Elfenbein, & Porath",2018,0.130759143174637,0.00348771275439412,4,278,2,2,"USA",60,28.51,34,2,3,2.5,4,0,0
245,275,"MacCann, Burrows",2013,-0.182562962131581,0.00805562385888495,0,117,2,1,"Australia",NA,21.67,78.5,0,2,2.2,0,0,0
245,275,"MacCann, Burrows",2013,-0.143068346885322,0.00786460539225481,0,123,2,2,"Australia",NA,21.67,78.5,0,2,2.2,6,1,1
246,276,"EQ-I 2.0 manual",2019,0.142588939741748,0.000542231730349424,4,1771,2,2,"USA, Canada",NA,NA,NA,0,3,3.1,0,0,0
247,277,"ETS unpublished data",2019,0.426168340511427,0.00410887556642784,4,164,2,2,"USA",63.9,23.26,54.2,0,3,3.2,0,0,0
247,278,"ETS unpublished data",2019,0.0931659908672896,0.00231227185173561,4,426,2,2,"USA",65.4,20.85,61.6,0,3,3.2,0,0,0
